operon_id,gene_id,order
operon_849,g5331,2
operon_350,g2543,2
operon_847,g5327,1
operon_847,g5326,2
operon_349,g2537,1
operon_349,g2536,2
operon_348,g2535,1
operon_348,g2534,2
operon_348,g2533,3
operon_348,g2532,4
operon_347,g2531,1
operon_1567,GSOIDG00004515001,1
operon_347,g2530,2
operon_1567,GSOIDG00004514001,2
operon_844,GSOIDG00000300001,1
operon_844,g5317,2
operon_843,g5314,1
operon_843,g5313,2
operon_843,g5312,3
operon_842,g5311,1
operon_842,g5310,2
operon_345,g2515,1
operon_345,g2514,2
operon_345,GSOIDG00006710001,3
operon_345,g2513,4
operon_841,g5309,1
operon_841,g5308,2
operon_344,GSOIDG00006707001,1
operon_841,g5307,3
operon_344,GSOIDG00006706001,2
operon_841,g5306,4
operon_840,g5304,1
operon_840,g5303,2
operon_838,g5298,1
operon_838,g5297,2
operon_838,g5296,3
operon_838,g5295,4
operon_1565,g8829,1
operon_837,g5289,1
operon_1565,g8828,2
operon_837,g5288,2
operon_341,g2497,1
operon_341,g2496,2
operon_338,g2491,1
operon_338,g2490,2
operon_338,GSOIDG00007229001,3
operon_337,GSOIDG00007231001,1
operon_337,g2488,2
operon_336,g2487,1
operon_336,g2486,2
operon_336,g2485,3
operon_336,g2484,4
operon_2045,GSOIDG00002033001,1
operon_2045,g12568,2
operon_2045,g12567,3
operon_834,g5273,1
operon_834,g5272,2
operon_1560,g8799,1
operon_1560,g8798,2
operon_1560,GSOIDG00004460001,3
operon_1559,g8796,1
operon_1559,g8795,2
operon_1558,GSOIDG00004456001,1
operon_1558,g8794,2
operon_1558,g8793,3
operon_832,g5265,1
operon_1558,g8793b,4
operon_832,g5264,2
operon_1557,g8786,1
operon_2044,g12552,1
operon_2044,g12551,2
operon_1557,g8784,2
operon_1557,g8783,3
operon_1556,g8780,1
operon_1556,GSOIDG00004440001,2
operon_1556,GSOIDG00004439001,3
operon_1556,GSOIDG00004438001,4
operon_1556,g8778,5
operon_1556,g8777,6
operon_1555,g8776,1
operon_1555,GSOIDG00004433001,2
operon_1554,GSOIDG00004432001,1
operon_1554,GSOIDG00004431001,2
operon_1553,g8773,1
operon_1553,GSOIDG00004428001,2
operon_830,GSOIDG00000206001,1
operon_830,g5259,2
operon_830,g5258,3
operon_1551,g8762,1
operon_1551,g8761,2
operon_829,g5249,1
operon_829,GSOIDG00000191001,2
operon_828,GSOIDG00000190001,1
operon_828,g5247,2
operon_2040,g12537,1
operon_2040,g12536,2
operon_828,g5246,3
operon_1546,g8744,1
operon_1546,GSOIDG00004406001,2
operon_332,g2462,1
operon_332,g2461,2
operon_2039,GSOIDG00010645001,1
operon_2039,GSOIDG00010644001,2
operon_827,GSOIDG00000168001,1
operon_827,GSOIDG00000167001,2
operon_827,GSOIDG00000166001,3
operon_330,g2449,1
operon_330,g2448,2
operon_330,g2447,3
operon_330,g2446,4
operon_330,g2445,5
operon_330,g2444,6
operon_329,g2443,1
operon_329,g2441,2
operon_329,g2440,3
operon_1542,g8725,1
operon_2038,g12508,1
operon_1542,g8724,2
operon_2038,g12507,2
operon_1540,GSOIDG00004379001,1
operon_1540,GSOIDG00004378001,2
operon_325,g2425,1
operon_325,g2424,2
operon_324,g2422,1
operon_324,g2421,2
operon_323,g2418,1
operon_323,g2417,2
operon_323,g2416,3
operon_2036,g12499,1
operon_322,g2415,1
operon_322,g2414,2
operon_2036,g12498,2
operon_322,g2413,3
operon_322,g2412,4
operon_2036,g12497,3
operon_322,g2411,5
operon_820,g5197,1
operon_820,g5196,2
operon_818,g5194,1
operon_818,g5193,2
operon_818,g5192,3
operon_818,g5191,4
operon_2032,g12474,1
operon_2032,g12473,2
operon_816,GSOIDG00000091001,1
operon_816,g5182,2
operon_816,g5181,3
operon_815,g5180,1
operon_815,GSOIDG00000087001,2
operon_2028,g12458,1
operon_2028,g12457,2
operon_814,g5175,1
operon_814,g5174,2
operon_814,g5172,3
operon_1535,g8681,1
operon_1535,g8680,2
operon_1534,GSOIDG00004333001,1
operon_1534,g8677,2
operon_2026,GSOIDG00014650001,1
operon_2026,GSOIDG00014649001,2
operon_2024,g12444,1
operon_1534,g8676,3
operon_2024,g12443,2
operon_1530,g8665,1
operon_1530,g8664,2
operon_812,g5151,1
operon_812,GSOIDG00000055001,2
operon_812,GSOIDG00000054001,3
operon_812,g5148,4
operon_811,g5146,1
operon_811,g5145,2
operon_811,g5144,3
operon_1528,g8656,1
operon_1528,g8655,2
operon_809,GSOIDG00000034001,1
operon_809,GSOIDG00000033001,2
operon_310,g2357,1
operon_310,g2356,2
operon_309,g2353,1
operon_309,g2352,2
operon_805,g5119,1
operon_805,g5118,2
operon_1525,g8631,1
operon_1525,g8630,2
operon_1525,g8629,3
operon_1525,g8628,4
operon_1525,g8627,5
operon_1525,g8626,6
operon_1525,g8625,7
operon_1525,g8624,8
operon_1525,g8623,9
operon_2013,g12393,1
operon_2013,g12392,2
operon_803,g5108,1
operon_803,g5107,2
operon_803,g5106,3
operon_803,g5105,4
operon_803,g5104,5
operon_303,g2336,1
operon_303,g2335,2
operon_2011,g12384,1
operon_303,g2334,3
operon_2011,g12383,2
operon_802,g5103,1
operon_2011,g12382,3
operon_802,g5102,2
operon_2011,g12381,4
operon_2011,g12380,5
operon_2011,g12379,6
operon_2011,g12378,7
operon_1520,g8606,1
operon_302,GSOIDG00008060001,1
operon_1520,g8605,2
operon_1519,g8604,1
operon_1519,g8603,2
operon_2010,g12374,1
operon_302,g2331,2
operon_2010,g12373,2
operon_2010,g12372,3
operon_1518,g8599,1
operon_1518,g8598,2
operon_1517,g8596,1
operon_1517,g8595,2
operon_2007,g12362,1
operon_2007,g12361,2
operon_301,g2321,1
operon_301,g2320,2
operon_1516,g8590,1
operon_2006,g12359,1
operon_2006,g12358,2
operon_2006,g12357,3
operon_1516,g8589,2
operon_1516,g8588,3
operon_1516,GSOIDG00011081001,4
operon_1516,g8587,5
operon_1516,g8586,6
operon_300,g2304,1
operon_300,g2303,2
operon_1513,g8572,1
operon_1513,g8571,2
operon_796,g5077,1
operon_796,g5076,2
operon_795,g5073,1
operon_795,GSOIDG00008808001,2
operon_795,GSOIDG00008809001,3
operon_795,g5071,4
operon_795,g5070,5
operon_795,g5069,6
operon_795,g5068,7
operon_795,g5067,8
operon_297,g2285,1
operon_297,g2284,2
operon_1509,g8553,1
operon_1509,g8552,2
operon_1509,GSOIDG00016228001,3
operon_297,g2283,3
operon_1509,GSOIDG00016229001,4
operon_1509,g8550,5
operon_1508,g8548,1
operon_1508,g8547,2
operon_794,g5051,1
operon_1508,g8546,3
operon_1507,g8545,1
operon_794,g5050,2
operon_294,GSOIDG00013805001,1
operon_1507,g8543,2
operon_1507,g8541,3
operon_793,GSOIDG00008837001,1
operon_793,GSOIDG00008838001,2
operon_294,GSOIDG00013806001,2
operon_793,GSOIDG00008839001,3
operon_293,g2277,1
operon_793,g5045,4
operon_293,g2276,2
operon_1506,g8538,1
operon_1506,g8537,2
operon_793,g5044,5
operon_292,g2271,1
operon_292,g2270,2
operon_1505,g8534,1
operon_1505,g8533,2
operon_1996,g12309,1
operon_1996,g12308,2
operon_1992,GSOIDG00006498001,1
operon_1992,GSOIDG00006497001,2
operon_1992,g12299,3
operon_1992,g12298,4
operon_1989,g12286,1
operon_1989,g12285,2
operon_1499,g8509,1
operon_1988,g12284,1
operon_1988,g12283,2
operon_1988,GSOIDG00006477001,3
operon_1499,g8508,2
operon_786,g5012,1
operon_786,GSOIDG00008883001,2
operon_786,GSOIDG00008884001,3
operon_1494,g8486,1
operon_786,g5010,4
operon_1494,g8485,2
operon_786,g5009,5
operon_1985,g12265,1
operon_1985,g12264,2
operon_282,g2228,1
operon_784,g5000,1
operon_282,g2227,2
operon_784,g4999,2
operon_784,g4998,3
operon_282,g2226,3
operon_282,g2225,4
operon_1490,g8470,1
operon_1490,g8469,2
operon_782,GSOIDG00008919001,1
operon_782,GSOIDG00008920001,2
operon_780,GSOIDG00008923001,1
operon_780,g4984,2
operon_780,g4983,3
operon_780,g4982,4
operon_280,g2208,1
operon_280,g2207,2
operon_777,g4972,1
operon_280,g2206,3
operon_777,g4971,2
operon_280,GSOIDG00008167001,4
operon_774,g4959,1
operon_774,g4958,2
operon_1484,g8405,1
operon_1484,g8404,2
operon_1483,g8403,1
operon_1483,g8402,2
operon_276,g2182,1
operon_276,GSOIDG00009490001,2
operon_1973,g12203,1
operon_1973,g12202,2
operon_769,g4939,1
operon_769,g4938,2
operon_769,GSOIDG00013659001,3
operon_768,GSOIDG00013658001,1
operon_768,g4936,2
operon_767,g4935,1
operon_767,g4934,2
operon_766,g4931,1
operon_273,g2169,1
operon_766,GSOIDG00013651001,2
operon_273,GSOIDG00009478001,2
operon_272,GSOIDG00009477001,1
operon_766,GSOIDG00013650001,3
operon_272,g2167,2
operon_271,g2166,1
operon_271,g2165,2
operon_271,g2164,3
operon_271,g2163,4
operon_271,g2162,5
operon_271,g2161,6
operon_270,g2156,1
operon_270,g2155,2
operon_270,g2154,3
operon_1972,g12182,1
operon_1972,g12181,2
operon_1972,g12180,3
operon_1972,g12179,4
operon_1971,g12178,1
operon_1971,g12177,2
operon_1971,GSOIDG00010695001,3
operon_1971,GSOIDG00010694001,4
operon_1478,g8374,1
operon_1478,g8373,2
operon_1478,g8372,3
operon_765,g4923,1
operon_765,g4922,2
operon_765,GSOIDG00013639001,3
operon_1477,g8368,1
operon_764,GSOIDG00013637001,1
operon_1477,g8367,2
operon_1477,g8366,3
operon_764,GSOIDG00013636001,2
operon_1477,g8365,4
operon_763,g4920,1
operon_763,g4919,2
operon_265,g2135,1
operon_1969,g12167,1
operon_1969,g12166,2
operon_265,g2134,2
operon_1968,g12165,1
operon_1968,g12164,2
operon_1968,g12163,3
operon_760,g4907,1
operon_760,g4906,2
operon_1469,g8338,1
operon_1469,g8337,2
operon_757,g4894,1
operon_757,g4893,2
operon_1469,g8336,3
operon_756,g4887,1
operon_756,g4886,2
operon_755,g4883,1
operon_755,g4882,2
operon_755,g4881,3
operon_1466,GSOIDG00002832001,1
operon_1466,GSOIDG00002831001,2
operon_1964,g12139,1
operon_1964,g12138,2
operon_1964,g12137,3
operon_1963,g12136,1
operon_1963,g12135,2
operon_1963,GSOIDG00001741001,3
operon_1963,GSOIDG00001740001,4
operon_1962,GSOIDG00001737001,1
operon_1962,GSOIDG00001736001,2
operon_1961,GSOIDG00001735001,1
operon_254,g2085,1
operon_1961,g12130,2
operon_254,g2084,2
operon_1960,g12129,1
operon_1960,g12128,2
operon_1960,GSOIDG00001732001,3
operon_1959,g12127,1
operon_1959,g12126,2
operon_1456,g8287,1
operon_1456,g8286,2
operon_1452,g8283,1
operon_1452,GSOIDG00003804001,2
operon_1451,g8276,1
operon_1451,g8275,2
operon_1451,GSOIDG00003798001,3
operon_1451,g8274,4
operon_1451,g8273,5
operon_1449,g8269,1
operon_1952,g12101,1
operon_1449,g8268,2
operon_1952,g12100,2
operon_1952,g12099,3
operon_1952,g12098,4
operon_245,g2052,1
operon_245,g2051,2
operon_245,GSOIDG00009330001,3
operon_245,GSOIDG00009329001,4
operon_748,g4834,1
operon_244,GSOIDG00009327001,1
operon_244,GSOIDG00009326001,2
operon_748,GSOIDG00013519001,2
operon_243,GSOIDG00009325001,1
operon_748,GSOIDG00013518001,3
operon_748,g4832,4
operon_748,g4831,5
operon_243,GSOIDG00009324001,2
operon_1950,g12082,1
operon_1950,g12080,2
operon_1950,g12079,3
operon_1950,g12078,4
operon_1950,g12077,5
operon_1950,g12076,6
operon_241,GSOIDG00009314001,1
operon_1950,g12075,7
operon_241,g2039,2
operon_240,g2031,1
operon_240,g2030,2
operon_240,g2029,3
operon_240,g2028,4
operon_1444,g8236,1
operon_1444,g8235,2
operon_239,GSOIDG00009296001,1
operon_239,GSOIDG00009295001,2
operon_1444,g8234,3
operon_239,GSOIDG00009294001,3
operon_239,g2025,4
operon_1443,g8232,1
operon_239,g2024,5
operon_1443,g8231,2
operon_1442,g8228,1
operon_239,g2023,6
operon_1442,g8227,2
operon_1441,g8226,1
operon_239,g2022,7
operon_1441,g8225,2
operon_1440,g8219,1
operon_1440,g8218,2
operon_1436,g8200,1
operon_1436,g8199,2
operon_231,GSOIDG00009248001,1
operon_231,GSOIDG00009247001,2
operon_742,g4777,1
operon_742,g4776,2
operon_230,GSOIDG00009242001,1
operon_1941,g12020,1
operon_230,g1985,2
operon_230,g1984,3
operon_229,g1982,1
operon_229,g1981,2
operon_1941,g12018,2
operon_1940,g12017,1
operon_228,g1980,1
operon_1940,g12016,2
operon_228,g1979,2
operon_1940,g12015,3
operon_228,g1978,3
operon_228,g1977,4
operon_1940,g12014,4
operon_227,g1975,1
operon_227,g1974,2
operon_1431,g8181,1
operon_1431,g8180,2
operon_1430,g8175,1
operon_1430,g8174,2
operon_224,g1966,1
operon_224,g1965,2
operon_1428,g8164,1
operon_1428,g8163,2
operon_1937,g11993,1
operon_1937,g11992,2
operon_1937,GSOIDG00008406001,3
operon_1936,g11990,1
operon_1936,GSOIDG00008411001,2
operon_735,g4740,1
operon_735,g4739,2
operon_735,g4738,3
operon_734,g4736,1
operon_734,g4735,2
operon_734,GSOIDG00013400001,3
operon_1935,GSOIDG00008420001,1
operon_1935,g11977,2
operon_1934,g11975,1
operon_1934,g11974,2
operon_1424,GSOIDG00001113001,1
operon_1424,GSOIDG00001114001,2
operon_1424,GSOIDG00001115001,3
operon_1424,g8142,4
operon_1932,g11964,1
operon_1424,GSOIDG00001117001,5
operon_1424,GSOIDG00001118001,6
operon_1423,g8140,1
operon_1932,g11963,2
operon_1423,GSOIDG00001120001,2
operon_1423,GSOIDG00001121001,3
operon_732,g4714,1
operon_732,GSOIDG00013371001,2
operon_1929,GSOIDG00013813001,1
operon_1929,GSOIDG00013814001,2
operon_214,g1935,1
operon_214,g1934,2
operon_1926,g11935,1
operon_1417,g8117,1
operon_1417,g8116,2
operon_1926,g11934,2
operon_212,g1923,1
operon_212,g1922,2
operon_212,g1921,3
operon_1415,g8110,1
operon_1415,g8109,2
operon_730,GSOIDG00013360001,1
operon_730,g4696,2
operon_730,g4695,3
operon_730,GSOIDG00013357001,4
operon_730,GSOIDG00013356001,5
operon_728,g4689,1
operon_728,GSOIDG00013348001,2
operon_209,g1908,1
operon_209,GSOIDG00009155001,2
operon_209,g1907,3
operon_1921,g11916,1
operon_1921,g11915,2
operon_1921,g11914,3
operon_1921,g11913,4
operon_1921,g11912,5
operon_1921,g11911,6
operon_1409,g8089,1
operon_1409,g8088,2
operon_1409,g8087,3
operon_1918,GSOIDG00009655001,1
operon_205,g1892,1
operon_1918,GSOIDG00009654001,2
operon_1918,GSOIDG00009653001,3
operon_205,g1891,2
operon_1918,g11898,4
operon_1918,g11897,5
operon_1918,g11896,6
operon_203,g1886,1
operon_725,g4668,1
operon_725,GSOIDG00013318001,2
operon_203,g1885,2
operon_1916,g11890,1
operon_1916,g11889,2
operon_724,g4666,1
operon_724,g4665,2
operon_1915,g11887,1
operon_1915,g11886,2
operon_1915,g11885,3
operon_1915,g11884,4
operon_1914,GSOIDG00009639001,1
operon_1914,GSOIDG00009638001,2
operon_1914,g11881,3
operon_1913,g11880,1
operon_1913,g11879,2
operon_1913,GSOIDG00009634001,3
operon_1913,GSOIDG00009633001,4
operon_1913,g11877,5
operon_1912,g11876,1
operon_1912,g11875,2
operon_1911,g11874,1
operon_1911,g11873,2
operon_202,g1876,1
operon_202,g1875,2
operon_201,g1869,1
operon_201,g1868,2
operon_1398,GSOIDG00009692001,1
operon_1398,g8050,2
operon_200,g1861,1
operon_200,g1860,2
operon_200,g1859,3
operon_1907,g11860,1
operon_1907,g11859,2
operon_1393,g8035,1
operon_1393,g8034,2
operon_1393,g8033,3
operon_1391,g8022,1
operon_1391,g8021,2
operon_197,g1841,1
operon_197,g1840,2
operon_718,g4621,1
operon_718,g4620,2
operon_718,g4619,3
operon_195,g1829,1
operon_195,g1828,2
operon_195,g1827,3
operon_1388,g8009,1
operon_1388,g8008,2
operon_194,g1823,1
operon_194,g1822,2
operon_716,GSOIDG00013221001,1
operon_716,GSOIDG00013220001,2
operon_716,g4599,3
operon_1385,GSOIDG00001277001,1
operon_1385,GSOIDG00001278001,2
operon_1384,g7986,1
operon_1384,g7985,2
operon_715,g4591,1
operon_715,g4590,2
operon_188,GSOIDG00009020001,1
operon_188,GSOIDG00009021001,2
operon_1382,g7974,1
operon_1382,g7973,2
operon_187,g1804,1
operon_187,g1803,2
operon_1382,g7972,3
operon_713,g4584,1
operon_713,g4583,2
operon_711,g4580,1
operon_711,g4579,2
operon_1381,GSOIDG00001308001,1
operon_185,GSOIDG00009032001,1
operon_185,g1794,2
operon_1381,g7967,2
operon_184,g1792,1
operon_184,g1791,2
operon_184,g1790,3
operon_1380,g7964,1
operon_183,g1788,1
operon_1380,g7963,2
operon_183,g1787,2
operon_709,GSOIDG00013178001,1
operon_709,g4565,2
operon_708,g4564,1
operon_708,g4563,2
operon_181,g1779,1
operon_181,g1778,2
operon_1379,g7949,1
operon_1379,g7948,2
operon_179,GSOIDG00008969001,1
operon_706,g4555,1
operon_179,GSOIDG00008968001,2
operon_706,g4554,2
operon_1379,g7947,3
operon_1379,g7946,4
operon_1379,g7945,5
operon_1379,g7944,6
operon_1379,g7943,7
operon_1379,g7942,8
operon_178,g1773,1
operon_178,g1772,2
operon_1379,g7941,9
operon_1379,g7940,10
operon_178,g1770,3
operon_1379,g7939,11
operon_178,g1769,4
operon_1379,g7938,12
operon_177,g1768,1
operon_177,g1767,2
operon_177,GSOIDG00011953001,3
operon_176,g1763,1
operon_176,g1762,2
operon_173,g1752,1
operon_173,g1751,2
operon_1886,g11762,1
operon_173,g1750,3
operon_1886,g11761,2
operon_172,g1747,1
operon_1885,GSOIDG00015440001,1
operon_172,g1746,2
operon_1885,GSOIDG00015441001,2
operon_170,g1737,1
operon_170,g1736,2
operon_170,g1735,3
operon_1373,g7908,1
operon_699,g4519,1
operon_699,g4518,2
operon_1373,g7907,2
operon_1883,g11747,1
operon_1371,g7899,1
operon_1883,g11746,2
operon_1371,g7898,2
operon_167,g1724,1
operon_1881,g11741,1
operon_167,g1723,2
operon_1881,g11740,2
operon_1876,g11736,1
operon_1876,g11735,2
operon_692,GSOIDG00014716001,1
operon_692,GSOIDG00014715001,2
operon_692,g4500,3
operon_692,g4499,4
operon_1368,g7884,1
operon_1368,g7883,2
operon_1874,GSOIDG00015466001,1
operon_1874,GSOIDG00015467001,2
operon_1874,GSOIDG00015468001,3
operon_1873,GSOIDG00015469001,1
operon_1873,g11725,2
operon_1872,g11723,1
operon_1872,g11722,2
operon_689,GSOIDG00006917001,1
operon_689,GSOIDG00006916001,2
operon_165,g1712,1
operon_165,g1711,2
operon_688,GSOIDG00006913001,1
operon_688,g4484,2
operon_688,GSOIDG00006911001,3
operon_687,g4479,1
operon_687,GSOIDG00012249001,2
operon_1365,g7867,1
operon_1365,GSOIDG00008286001,2
operon_1365,GSOIDG00008285001,3
operon_1364,g7865,1
operon_1364,g7864,2
operon_1869,g11710,1
operon_1364,g7863,3
operon_1869,g11709,2
operon_1869,g11708,3
operon_1868,g11706,1
operon_1868,g11705,2
operon_1865,g11703,1
operon_1865,g11702,2
operon_684,GSOIDG00017464001,1
operon_684,g4460,2
operon_1360,g7836,1
operon_684,g4459,3
operon_684,g4458,4
operon_1360,g7835,2
operon_684,g4457,5
operon_1359,GSOIDG00008246001,1
operon_1359,GSOIDG00008245001,2
operon_1359,g7833,3
operon_1862,g11686,1
operon_1862,g11685,2
operon_159,g1674,1
operon_159,g1673,2
operon_1358,g7827,1
operon_1358,g7826,2
operon_1358,GSOIDG00008215001,3
operon_682,GSOIDG00017485001,1
operon_1357,g7825,1
operon_1861,GSOIDG00015259001,1
operon_1861,GSOIDG00015258001,2
operon_1357,g7824,2
operon_682,g4444,2
operon_1356,g7823,1
operon_1356,g7822,2
operon_1355,GSOIDG00008220001,1
operon_1355,GSOIDG00008221001,2
operon_681,g4442,1
operon_681,GSOIDG00017490001,2
operon_1860,g11672,1
operon_680,GSOIDG00001454001,1
operon_1860,g11671,2
operon_680,GSOIDG00001453001,2
operon_1860,g11670,3
operon_679,GSOIDG00017458001,1
operon_679,GSOIDG00017491001,2
operon_679,g4440,3
operon_679,g4439,4
operon_1859,g11663,1
operon_1859,g11662,2
operon_1859,g11661,3
operon_1858,g11660,1
operon_1858,g11659,2
operon_1353,g7810,1
operon_1353,GSOIDG00008235001,2
operon_1352,g7809,1
operon_1352,g7808,2
operon_1349,g7804,1
operon_1349,g7803,2
operon_157,g1652,1
operon_157,g1651,2
operon_674,g4413,1
operon_674,g4412,2
operon_672,g4401,1
operon_672,g4400,2
operon_154,g1638,1
operon_154,GSOIDG00011804001,2
operon_1849,g11629,1
operon_154,GSOIDG00011803001,3
operon_154,GSOIDG00011802001,4
operon_1849,g11628,2
operon_153,GSOIDG00011801001,1
operon_1347,g7784,1
operon_153,g1635,2
operon_1347,g7783,2
operon_1346,g7782,1
operon_669,g4388,1
operon_669,g4387,2
operon_1346,g7781,2
operon_1346,g7780,3
operon_665,g4381,1
operon_1847,g11619,1
operon_665,g4380,2
operon_1847,g11618,2
operon_664,g4378,1
operon_664,g4377,2
operon_1343,g7769,1
operon_1343,g7768,2
operon_1846,g11613,1
operon_1846,g11612,2
operon_662,g4368,1
operon_662,g4367,2
operon_662,g4366,3
operon_660,g4362,1
operon_660,g4361,2
operon_659,GSOIDG00017592001,1
operon_659,GSOIDG00017593001,2
operon_1845,g11601,1
operon_1845,g11600,2
operon_1845,g11599,3
operon_1845,g11598,4
operon_1339,g7750,1
operon_1845,g11597,5
operon_1339,g7749,2
operon_1845,g11596,6
operon_1339,GSOIDG00005593001,3
operon_1339,GSOIDG00005594001,4
operon_1338,g7745,1
operon_1338,g7744,2
operon_1337,g7742,1
operon_1337,g7741,2
operon_1337,g7740,3
operon_654,g4342,1
operon_654,g4341,2
operon_654,g4340,3
operon_654,GSOIDG00017610001,4
operon_1336,g7731,1
operon_1336,g7730,2
operon_653,g4338_GSOIDG00017611001,1
operon_1336,g7729,3
operon_653,g4337,2
operon_1336,g7728,4
operon_1335,g7727,1
operon_1335,g7726,2
operon_1334,g7725,1
operon_1334,g7724,2
operon_1839,GSOIDG00015139001,1
operon_1328,g7702,1
operon_1839,GSOIDG00015138001,2
operon_1328,g7701,2
operon_1328,g7700,3
operon_1839,GSOIDG00015137001,3
operon_1328,g7699,4
operon_1328,g7698,5
operon_1838,g11553,1
operon_140,GSOIDG00011710001,1
operon_1838,g11552,2
operon_140,GSOIDG00011709001,2
operon_648,g4304,1
operon_648,g4303,2
operon_139,g1560,1
operon_139,g1559,2
operon_1324,GSOIDG00005654001,1
operon_1324,GSOIDG00005655001,2
operon_1836,g11541,1
operon_1836,g11540,2
operon_136,g1548,1
operon_136,g1547,2
operon_1835,g11536,1
operon_644,g4296,1
operon_644,g4295,2
operon_1835,g11535,2
operon_1835,g11534,3
operon_135,g1535,1
operon_641,g4288,1
operon_135,g1534,2
operon_641,g4287,2
operon_134,g1533,1
operon_134,g1532,2
operon_1834,GSOIDG00015105001,1
operon_1834,g11525,2
operon_1316,g7656,1
operon_1316,g7655,2
operon_1832,g11510,1
operon_636,g4267,1
operon_636,g4266,2
operon_1832,g11509,2
operon_1315,g7647,1
operon_1315,g7646,2
operon_1315,g7645,3
operon_1314,g7644,1
operon_1314,g7643,2
operon_1830,g11502,1
operon_128,g1505,1
operon_1830,g11501,2
operon_128,GSOIDG00011644001,2
operon_1829,g11495,1
operon_1829,g11494,2
operon_634,g4244,1
operon_634,g4243,2
operon_634,g4242,3
operon_1309,g7619,1
operon_633,g4240,1
operon_1309,g7618,2
operon_633,GSOIDG00017741001,2
operon_1308,g7617,1
operon_1308,g7616,2
operon_124,GSOIDG00011624001,1
operon_1308,g7615,3
operon_633,GSOIDG00017742001,3
operon_1308,g7614,4
operon_124,GSOIDG00011623001,2
operon_123,GSOIDG00011622001,1
operon_632,g4237,1
operon_123,GSOIDG00011621001,2
operon_632,g4236,2
operon_122,GSOIDG00011616001,1
operon_122,GSOIDG00011615001,2
operon_121,g1473,1
operon_121,g1472,2
operon_121,GSOIDG00011612001,3
operon_121,GSOIDG00011611001,4
operon_630,g4228,1
operon_630,g4227,2
operon_630,g4226,3
operon_629,g4225,1
operon_629,g4224,2
operon_1821,g11464,1
operon_1821,g11463,2
operon_627,g4217,1
operon_627,g4215,2
operon_1305,g7596,1
operon_1305,g7595,2
operon_626,g4211,1
operon_626,g4210,2
operon_626,g4209,3
operon_1819,g11450,1
operon_1819,g11449,2
operon_1818,g11447,1
operon_118,GSOIDG00011587001,1
operon_1818,g11446,2
operon_623,GSOIDG00017779001,1
operon_118,GSOIDG00011586001,2
operon_1818,g11445,3
operon_623,GSOIDG00017780001,2
operon_118,g1452,3
operon_622,g4199,1
operon_622,g4198,2
operon_117,GSOIDG00011581001,1
operon_117,GSOIDG00011580001,2
operon_117,g1447,3
operon_117,g1446,4
operon_117,g1445,5
operon_116,GSOIDG00011577001,1
operon_116,g1444,2
operon_116,g1443,3
operon_116,g1442,4
operon_115,g1441,1
operon_115,g1440,2
operon_620,GSOIDG00017795001,1
operon_620,GSOIDG00017796001,2
operon_619,g4187,1
operon_1294,GSOIDG00016434001,1
operon_1294,GSOIDG00016433001,2
operon_619,g4186,2
operon_618,g4183,1
operon_618,g4182,2
operon_617,g4181,1
operon_1813,GSOIDG00014989001,1
operon_617,g4180,2
operon_1813,g11425,2
operon_1292,g7551,1
operon_616,GSOIDG00017808001,1
operon_616,g4178,2
operon_1292,g7550,2
operon_614,g4177,1
operon_1291,g7549,1
operon_614,g4176,2
operon_1291,g7548,2
operon_1290,g7547,1
operon_1290,g7546,2
operon_114,g1429,1
operon_114,g1428,2
operon_1812,g11420,1
operon_1812,g11419,2
operon_1811,g11415,1
operon_1811,g11414,2
operon_1811,g11413,3
operon_112,g1420,1
operon_112,g1419,2
operon_1810,g11412,1
operon_111,g1418,1
operon_111,g1417,2
operon_1810,g11411,2
operon_110,g1415,1
operon_110,g1414,2
operon_1809,GSOIDG00014970001,1
operon_1809,GSOIDG00014969001,2
operon_612,g4163,1
operon_612,g4162,2
operon_610,g4155,1
operon_1805,GSOIDG00014963001,1
operon_610,g4154,2
operon_1805,GSOIDG00014962001,2
operon_610,g4153,3
operon_1804,GSOIDG00014961001,1
operon_1804,GSOIDG00014960001,2
operon_1804,g11401,3
operon_609,GSOIDG00017840001,1
operon_609,g4150,2
operon_609,g4149,3
operon_608,g4146,1
operon_608,g4145,2
operon_608,g4144,3
operon_107,g1397,1
operon_608,g4143,4
operon_1803,g11392,1
operon_107,g1396,2
operon_1803,g11391,2
operon_604,GSOIDG00017863001,1
operon_604,GSOIDG00017864001,2
operon_604,g4131,3
operon_1801,GSOIDG00014931001,1
operon_1801,GSOIDG00014930001,2
operon_1801,g11379,3
operon_1801,g11378,4
operon_1800,g11376,1
operon_1800,g11375,2
operon_2322,g14121,1
operon_2322,g14120,2
operon_1286,g7506,1
operon_1286,g7505,2
operon_599,g4104,1
operon_100,GSOIDG00003714001,1
operon_599,g4103,2
operon_100,GSOIDG00003713001,2
operon_100,g1357,3
operon_100,g1356,4
operon_100,g1355,5
operon_100,g1354,6
operon_99,g1352,1
operon_99,g1351,2
operon_95,g1336,1
operon_95,g1335,2
operon_1764,g11357,1
operon_1764,g11356,2
operon_1764,g11355,3
operon_1753,g11352,1
operon_1753,g11351,2
operon_1744,g11349,1
operon_1744,g11348,2
operon_593,g4067,1
operon_593,g4066,2
operon_1279,g7469,1
operon_1279,g7468,2
operon_1278,g7467,1
operon_1278,GSOIDG00001357001,2
operon_1278,GSOIDG00001356001,3
operon_591,GSOIDG00016659001,1
operon_591,g4059,2
