seqnames,start,end,width,strand,source,type,gene_id,score,phase,Name,transcript_id,Parent,tss_type,ID,operon_id,status
PAR,8295983,8296863,881,+,AUGUSTUS,gene,g9253,NA,NA,NA,NA,NA,NA,g9253,operon_2222,trailing
PAR,8339177,8339657,481,+,AUGUSTUS,gene,g9268,NA,NA,NA,NA,NA,NA,g9268,operon_2223,leader
PAR,8339787,8341473,1687,+,AUGUSTUS,gene,g9269,NA,NA,NA,NA,NA,NA,g9269,operon_2223,trailing
PAR,8341499,8341873,375,+,AUGUSTUS,gene,g9270,NA,NA,NA,NA,NA,NA,g9270,operon_2223,trailing
PAR,8341499,8341873,375,+,AUGUSTUS,gene,g9270,NA,NA,NA,NA,NA,NA,g9270,operon_2224,leader
PAR,8341938,8347371,5434,+,AUGUSTUS,gene,g9271,NA,NA,NA,NA,NA,NA,g9271,operon_2224,trailing
PAR,8351622,8353750,2129,+,AUGUSTUS,gene,g9274,NA,NA,NA,NA,NA,NA,g9274,operon_2225,leader
PAR,8353767,8356061,2295,+,AUGUSTUS,gene,g9275,NA,NA,NA,NA,NA,NA,g9275,operon_2225,trailing
PAR,8361959,8368224,6266,+,AUGUSTUS,gene,g9278,NA,NA,NA,NA,NA,NA,g9278,operon_2226,leader
PAR,8368098,8369575,1478,+,AUGUSTUS,gene,g9279,NA,NA,NA,NA,NA,NA,g9279,operon_2226,trailing
PAR,8369701,8371085,1385,+,AUGUSTUS,gene,g9280,NA,NA,NA,NA,NA,NA,g9280,operon_2226,trailing
PAR,8372639,8375036,2398,+,AUGUSTUS,gene,g9281,NA,NA,NA,NA,NA,NA,g9281,operon_2227,leader
PAR,8375052,8376473,1422,+,AUGUSTUS,gene,g9282,NA,NA,NA,NA,NA,NA,g9282,operon_2227,trailing
PAR,8404755,8409589,4835,+,AUGUSTUS,gene,g9294,NA,NA,NA,NA,NA,NA,g9294,operon_2228,leader
PAR,8409840,8410563,724,+,AUGUSTUS,gene,g9295,NA,NA,NA,NA,NA,NA,g9295,operon_2228,trailing
PAR,8410690,8413187,2498,+,AUGUSTUS,gene,g9296,NA,NA,NA,NA,NA,NA,g9296,operon_2228,trailing
PAR,8410690,8413187,2498,+,AUGUSTUS,gene,g9296,NA,NA,NA,NA,NA,NA,g9296,operon_2229,leader
PAR,8413265,8413553,289,+,AUGUSTUS,gene,g9297,NA,NA,NA,NA,NA,NA,g9297,operon_2229,trailing
PAR,8439485,8440531,1047,+,AUGUSTUS,gene,g9306,NA,NA,NA,NA,NA,NA,g9306,operon_2230,leader
PAR,8440656,8441306,651,+,AUGUSTUS,gene,g9307,NA,NA,NA,NA,NA,NA,g9307,operon_2230,trailing
PAR,8441315,8442054,740,+,AUGUSTUS,gene,g9308,NA,NA,NA,NA,NA,NA,g9308,operon_2230,trailing
PAR,8441315,8442054,740,+,AUGUSTUS,gene,g9308,NA,NA,NA,NA,NA,NA,g9308,operon_2231,leader
PAR,8442123,8445839,3717,+,AUGUSTUS,gene,g9309,NA,NA,NA,NA,NA,NA,g9309,operon_2231,trailing
PAR,8449315,8449802,488,+,AUGUSTUS,gene,g9310,NA,NA,NA,NA,NA,NA,g9310,operon_2232,leader
PAR,8449898,8451958,2061,+,AUGUSTUS,gene,g9311,NA,NA,NA,NA,NA,NA,g9311,operon_2232,trailing
PAR,8453656,8458221,4566,+,AUGUSTUS,gene,g9312,NA,NA,NA,NA,NA,NA,g9312,operon_2233,leader
PAR,8458292,8459873,1582,+,AUGUSTUS,gene,g9313,NA,NA,NA,NA,NA,NA,g9313,operon_2233,trailing
PAR,8459952,8461166,1215,+,AUGUSTUS,gene,g9314,NA,NA,NA,NA,NA,NA,g9314,operon_2233,trailing
PAR,8471273,8472064,792,+,AUGUSTUS,gene,g9320,NA,NA,NA,NA,NA,NA,g9320,operon_2234,leader
PAR,8472372,8473412,1041,+,AUGUSTUS,gene,g9321,NA,NA,NA,NA,NA,NA,g9321,operon_2234,trailing
PAR,8473168,8474971,1804,+,AUGUSTUS,gene,g9322,NA,NA,NA,NA,NA,NA,g9322,operon_2234,trailing
PAR,8483040,8484563,1524,+,AUGUSTUS,gene,g9327,NA,NA,NA,NA,NA,NA,g9327,operon_2235,leader
PAR,8484231,8486719,2489,+,AUGUSTUS,gene,g9328,NA,NA,NA,NA,NA,NA,g9328,operon_2235,trailing
PAR,8486810,8490778,3969,+,AUGUSTUS,gene,g9329,NA,NA,NA,NA,NA,NA,g9329,operon_2235,trailing
PAR,8490617,8491497,881,+,AUGUSTUS,gene,g9330,NA,NA,NA,NA,NA,NA,g9330,operon_2235,trailing
PAR,8491517,8492078,562,+,AUGUSTUS,gene,g9331,NA,NA,NA,NA,NA,NA,g9331,operon_2235,trailing
PAR,8492208,8494122,1915,+,AUGUSTUS,gene,g9332,NA,NA,NA,NA,NA,NA,g9332,operon_2235,trailing
PAR,8492208,8494122,1915,+,AUGUSTUS,gene,g9332,NA,NA,NA,NA,NA,NA,g9332,operon_2236,leader
PAR,8494226,8497695,3470,+,AUGUSTUS,gene,g9333,NA,NA,NA,NA,NA,NA,g9333,operon_2236,trailing
PAR,8497401,8498935,1535,+,AUGUSTUS,gene,g9334,NA,NA,NA,NA,NA,NA,g9334,operon_2236,trailing
PAR,8531015,8533556,2542,+,AUGUSTUS,gene,g9348,NA,NA,NA,NA,NA,NA,g9348,operon_2237,leader
PAR,8533639,8536260,2622,+,AUGUSTUS,gene,g9349,NA,NA,NA,NA,NA,NA,g9349,operon_2237,trailing
PAR,8536323,8537143,821,+,AUGUSTUS,gene,g9350,NA,NA,NA,NA,NA,NA,g9350,operon_2237,trailing
PAR,8538987,8540481,1495,+,AUGUSTUS,gene,g9351,NA,NA,NA,NA,NA,NA,g9351,operon_2238,leader
PAR,8540825,8547840,7016,+,AUGUSTUS,gene,g9352,NA,NA,NA,NA,NA,NA,g9352,operon_2238,trailing
PAR,8573339,8575100,1762,+,AUGUSTUS,gene,g9359,NA,NA,NA,NA,NA,NA,g9359,operon_2239,leader
PAR,8575429,8580439,5011,+,AUGUSTUS,gene,g9360,NA,NA,NA,NA,NA,NA,g9360,operon_2239,trailing
PAR,8628880,8636817,7938,+,AUGUSTUS,gene,g9375,NA,NA,NA,NA,NA,NA,g9375,operon_2240,leader
PAR,8637066,8639825,2760,+,AUGUSTUS,gene,g9376,NA,NA,NA,NA,NA,NA,g9376,operon_2240,trailing
PAR,8843866,8844588,723,+,AUGUSTUS,gene,g9428,NA,NA,NA,NA,NA,NA,g9428,operon_2241,leader
PAR,8844711,8845286,576,+,AUGUSTUS,gene,g9429,NA,NA,NA,NA,NA,NA,g9429,operon_2241,trailing
PAR,8845468,8845955,488,+,AUGUSTUS,gene,g9430,NA,NA,NA,NA,NA,NA,g9430,operon_2241,trailing
PAR,8845997,8847670,1674,+,AUGUSTUS,gene,g9431,NA,NA,NA,NA,NA,NA,g9431,operon_2241,trailing
PAR,8848130,8848899,770,+,AUGUSTUS,gene,g9432,NA,NA,NA,NA,NA,NA,g9432,operon_2241,trailing
PAR,8848785,8850512,1728,+,AUGUSTUS,gene,g9433,NA,NA,NA,NA,NA,NA,g9433,operon_2241,trailing
PAR,8978658,8983752,5095,+,AUGUSTUS,gene,g9469,NA,NA,NA,NA,NA,NA,g9469,operon_2242,leader
PAR,8983633,8986787,3155,+,AUGUSTUS,gene,g9470,NA,NA,NA,NA,NA,NA,g9470,operon_2242,trailing
PAR,8986859,8988996,2138,+,AUGUSTUS,gene,g9471,NA,NA,NA,NA,NA,NA,g9471,operon_2242,trailing
PAR,8999980,9002506,2527,+,AUGUSTUS,gene,g9478,NA,NA,NA,NA,NA,NA,g9478,operon_2243,leader
PAR,9002657,9003084,428,+,AUGUSTUS,gene,g9479,NA,NA,NA,NA,NA,NA,g9479,operon_2243,trailing
PAR,9012440,9014346,1907,+,AUGUSTUS,gene,g9485,NA,NA,NA,NA,NA,NA,g9485,operon_2244,leader
PAR,9014472,9018894,4423,+,AUGUSTUS,gene,g9486,NA,NA,NA,NA,NA,NA,g9486,operon_2244,trailing
PAR,9020678,9021256,579,+,AUGUSTUS,gene,g9487,NA,NA,NA,NA,NA,NA,g9487,operon_2245,leader
PAR,9021307,9021959,653,+,AUGUSTUS,gene,g9488,NA,NA,NA,NA,NA,NA,g9488,operon_2245,trailing
PAR,9021872,9024859,2988,+,AUGUSTUS,gene,g9489,NA,NA,NA,NA,NA,NA,g9489,operon_2245,trailing
PAR,9024871,9026504,1634,+,AUGUSTUS,gene,g9490,NA,NA,NA,NA,NA,NA,g9490,operon_2245,trailing
PAR,9026759,9027256,498,+,AUGUSTUS,gene,g9491,NA,NA,NA,NA,NA,NA,g9491,operon_2245,trailing
PAR,9027300,9027724,425,+,AUGUSTUS,gene,g9492,NA,NA,NA,NA,NA,NA,g9492,operon_2245,trailing
PAR,9027894,9029868,1975,+,AUGUSTUS,gene,g9493,NA,NA,NA,NA,NA,NA,g9493,operon_2245,trailing
PAR,9039831,9042493,2663,+,AUGUSTUS,gene,g9496,NA,NA,NA,NA,NA,NA,g9496,operon_2246,leader
PAR,9042756,9044074,1319,+,AUGUSTUS,gene,g9497,NA,NA,NA,NA,NA,NA,g9497,operon_2246,trailing
PAR,9045428,9047110,1683,+,AUGUSTUS,gene,g9499,NA,NA,NA,NA,NA,NA,g9499,operon_2247,leader
PAR,9047461,9048794,1334,+,AUGUSTUS,gene,g9500,NA,NA,NA,NA,NA,NA,g9500,operon_2247,trailing
PAR,9054547,9056706,2160,+,AUGUSTUS,gene,g9505,NA,NA,NA,NA,NA,NA,g9505,operon_2248,leader
PAR,9056772,9058389,1618,+,AUGUSTUS,gene,g9506,NA,NA,NA,NA,NA,NA,g9506,operon_2248,trailing
PAR,9058398,9061219,2822,+,AUGUSTUS,gene,g9507,NA,NA,NA,NA,NA,NA,g9507,operon_2249,leader
PAR,9061342,9067319,5978,+,AUGUSTUS,gene,g9508,NA,NA,NA,NA,NA,NA,g9508,operon_2249,trailing
PAR,9067440,9068509,1070,+,AUGUSTUS,gene,g9509,NA,NA,NA,NA,NA,NA,g9509,operon_2249,trailing
PAR,9068850,9070530,1681,+,AUGUSTUS,gene,g9510,NA,NA,NA,NA,NA,NA,g9510,operon_2249,trailing
PAR,9068850,9070530,1681,+,AUGUSTUS,gene,g9510,NA,NA,NA,NA,NA,NA,g9510,operon_2250,leader
PAR,9070586,9072417,1832,+,AUGUSTUS,gene,g9511,NA,NA,NA,NA,NA,NA,g9511,operon_2250,trailing
PAR,9073191,9074125,935,+,AUGUSTUS,gene,g9512,NA,NA,NA,NA,NA,NA,g9512,operon_2251,leader
PAR,9074278,9075240,963,+,Liftoff,gene,GSOIDG00005680001,NA,NA,NA,NA,NA,NA,GSOIDG00005680001,operon_2251,trailing
PAR,9075401,9076851,1451,+,AUGUSTUS,gene,g9513,NA,NA,NA,NA,NA,NA,g9513,operon_2252,leader
PAR,9076979,9078574,1596,+,AUGUSTUS,gene,g9514,NA,NA,NA,NA,NA,NA,g9514,operon_2252,trailing
PAR,9076979,9078574,1596,+,AUGUSTUS,gene,g9514,NA,NA,NA,NA,NA,NA,g9514,operon_2253,leader
PAR,9078617,9079322,706,+,AUGUSTUS,gene,g9515,NA,NA,NA,NA,NA,NA,g9515,operon_2253,trailing
PAR,9079663,9080354,692,+,AUGUSTUS,gene,g9516,NA,NA,NA,NA,NA,NA,g9516,operon_2253,trailing
PAR,9080627,9081499,873,+,AUGUSTUS,gene,g9517,NA,NA,NA,NA,NA,NA,g9517,operon_2254,leader
PAR,9081561,9082028,468,+,AUGUSTUS,gene,g9518,NA,NA,NA,NA,NA,NA,g9518,operon_2254,trailing
PAR,9081561,9082028,468,+,AUGUSTUS,gene,g9518,NA,NA,NA,NA,NA,NA,g9518,operon_2255,leader
PAR,9082158,9086814,4657,+,AUGUSTUS,gene,g9519,NA,NA,NA,NA,NA,NA,g9519,operon_2255,trailing
PAR,9126152,9127977,1826,+,AUGUSTUS,gene,g9532,NA,NA,NA,NA,NA,NA,g9532,operon_2256,leader
PAR,9128038,9129322,1285,+,AUGUSTUS,gene,g9533,NA,NA,NA,NA,NA,NA,g9533,operon_2256,trailing
PAR,9129779,9130453,675,+,AUGUSTUS,gene,g9534,NA,NA,NA,NA,NA,NA,g9534,operon_2256,trailing
PAR,9130635,9132540,1906,+,AUGUSTUS,gene,g9535,NA,NA,NA,NA,NA,NA,g9535,operon_2257,leader
PAR,9132553,9133832,1280,+,Liftoff,gene,GSOIDG00009983001,NA,NA,NA,NA,NA,NA,GSOIDG00009983001,operon_2257,trailing
PAR,9132553,9133832,1280,+,Liftoff,gene,GSOIDG00009983001,NA,NA,NA,NA,NA,NA,GSOIDG00009983001,operon_2258,leader
PAR,9133940,9136334,2395,+,Liftoff,gene,GSOIDG00009982001,NA,NA,NA,NA,NA,NA,GSOIDG00009982001,operon_2258,trailing
PAR,9133940,9136334,2395,+,Liftoff,gene,GSOIDG00009982001,NA,NA,NA,NA,NA,NA,GSOIDG00009982001,operon_2259,leader
PAR,9136542,9139215,2674,+,AUGUSTUS,gene,g9538,NA,NA,NA,NA,NA,NA,g9538,operon_2259,trailing
PAR,9138992,9140261,1270,+,AUGUSTUS,gene,g9539,NA,NA,NA,NA,NA,NA,g9539,operon_2259,trailing
PAR,9138992,9140261,1270,+,AUGUSTUS,gene,g9539,NA,NA,NA,NA,NA,NA,g9539,operon_2260,leader
PAR,9140352,9141672,1321,+,AUGUSTUS,gene,g9540,NA,NA,NA,NA,NA,NA,g9540,operon_2260,trailing
PAR,9140352,9141672,1321,+,AUGUSTUS,gene,g9540,NA,NA,NA,NA,NA,NA,g9540,operon_2261,leader
PAR,9141636,9142291,656,+,AUGUSTUS,gene,g9541,NA,NA,NA,NA,NA,NA,g9541,operon_2261,trailing
PAR,9143020,9145195,2176,+,AUGUSTUS,gene,g9542,NA,NA,NA,NA,NA,NA,g9542,operon_2262,leader
PAR,9145472,9147164,1693,+,AUGUSTUS,gene,g9543,NA,NA,NA,NA,NA,NA,g9543,operon_2262,trailing
PAR,9160744,9161203,460,+,AUGUSTUS,gene,g9548,NA,NA,NA,NA,NA,NA,g9548,operon_2263,leader
PAR,9161409,9164543,3135,+,AUGUSTUS,gene,g9549,NA,NA,NA,NA,NA,NA,g9549,operon_2263,trailing
PAR,9178218,9180341,2124,+,AUGUSTUS,gene,g9552,NA,NA,NA,NA,NA,NA,g9552,operon_2264,leader
PAR,9180710,9181808,1099,+,AUGUSTUS,gene,g9553,NA,NA,NA,NA,NA,NA,g9553,operon_2264,trailing
PAR,9213519,9214317,799,+,AUGUSTUS,gene,g9566,NA,NA,NA,NA,NA,NA,g9566,operon_2265,leader
PAR,9214406,9220775,6370,+,AUGUSTUS,gene,g9567,NA,NA,NA,NA,NA,NA,g9567,operon_2265,trailing
PAR,9214406,9220775,6370,+,AUGUSTUS,gene,g9567,NA,NA,NA,NA,NA,NA,g9567,operon_2266,leader
PAR,9220955,9223693,2739,+,AUGUSTUS,gene,g9568,NA,NA,NA,NA,NA,NA,g9568,operon_2266,trailing
PAR,9243237,9244763,1527,+,AUGUSTUS,gene,g9575,NA,NA,NA,NA,NA,NA,g9575,operon_2267,leader
PAR,9244851,9245714,864,+,AUGUSTUS,gene,g9576,NA,NA,NA,NA,NA,NA,g9576,operon_2267,trailing
PAR,9258020,9258511,492,+,AUGUSTUS,gene,g9581,NA,NA,NA,NA,NA,NA,g9581,operon_2268,leader
PAR,9258540,9259616,1077,+,AUGUSTUS,gene,g9582,NA,NA,NA,NA,NA,NA,g9582,operon_2268,trailing
PAR,9282203,9282971,769,+,Liftoff,gene,GSOIDG00003804001,NA,NA,NA,NA,NA,NA,GSOIDG00003804001,operon_2269,leader
PAR,9283109,9283559,451,+,AUGUSTUS,gene,g9590,NA,NA,NA,NA,NA,NA,g9590,operon_2269,trailing
PAR,9293890,9295230,1341,+,AUGUSTUS,gene,g9593,NA,NA,NA,NA,NA,NA,g9593,operon_2270,leader
PAR,9295609,9296084,476,+,AUGUSTUS,gene,g9594,NA,NA,NA,NA,NA,NA,g9594,operon_2270,trailing
PAR,9296396,9296695,300,+,AUGUSTUS,gene,g9595,NA,NA,NA,NA,NA,NA,g9595,operon_2270,trailing
PAR,9377548,9378672,1125,+,AUGUSTUS,gene,g9626,NA,NA,NA,NA,NA,NA,g9626,operon_2271,leader
PAR,9378782,9380574,1793,+,Liftoff,gene,GSOIDG00007546001,NA,NA,NA,NA,NA,NA,GSOIDG00007546001,operon_2271,trailing
PAR,9382534,9382776,243,+,Liftoff,gene,GSOIDG00002831001,NA,NA,NA,NA,NA,NA,GSOIDG00002831001,operon_2272,leader
PAR,9383050,9385865,2816,+,AUGUSTUS,gene,g9628,NA,NA,NA,NA,NA,NA,g9628,operon_2272,trailing
PAR,9397521,9399234,1714,+,AUGUSTUS,gene,g9631,NA,NA,NA,NA,NA,NA,g9631,operon_2273,leader
PAR,9399387,9400779,1393,+,AUGUSTUS,gene,g9632,NA,NA,NA,NA,NA,NA,g9632,operon_2273,trailing
PAR,9404255,9404841,587,+,Liftoff,gene,GSOIDG00011026001,NA,NA,NA,NA,NA,NA,GSOIDG00011026001,operon_2274,leader
PAR,9405160,9407171,2012,+,AUGUSTUS,gene,g9634,NA,NA,NA,NA,NA,NA,g9634,operon_2274,trailing
PAR,9407197,9409486,2290,+,AUGUSTUS,gene,g9635,NA,NA,NA,NA,NA,NA,g9635,operon_2274,trailing
PAR,9442671,9445091,2421,+,AUGUSTUS,gene,g9650,NA,NA,NA,NA,NA,NA,g9650,operon_2275,leader
PAR,9445150,9450744,5595,+,AUGUSTUS,gene,g9651,NA,NA,NA,NA,NA,NA,g9651,operon_2275,trailing
PAR,9468726,9469821,1096,+,AUGUSTUS,gene,g9657,NA,NA,NA,NA,NA,NA,g9657,operon_2276,leader
PAR,9469906,9470523,618,+,AUGUSTUS,gene,g9658,NA,NA,NA,NA,NA,NA,g9658,operon_2276,trailing
PAR,9560015,9561622,1608,+,AUGUSTUS,gene,g9680,NA,NA,NA,NA,NA,NA,g9680,operon_2277,leader
PAR,9562054,9565690,3637,+,AUGUSTUS,gene,g9681,NA,NA,NA,NA,NA,NA,g9681,operon_2277,trailing
PAR,9567448,9568214,767,+,AUGUSTUS,gene,g9683,NA,NA,NA,NA,NA,NA,g9683,operon_2278,leader
PAR,9568321,9571175,2855,+,AUGUSTUS,gene,g9684,NA,NA,NA,NA,NA,NA,g9684,operon_2278,trailing
PAR,9571267,9573940,2674,+,AUGUSTUS,gene,g9685,NA,NA,NA,NA,NA,NA,g9685,operon_2279,leader
PAR,9573985,9575914,1930,+,AUGUSTUS,gene,g9686,NA,NA,NA,NA,NA,NA,g9686,operon_2279,trailing
PAR,9576350,9577268,919,+,Liftoff,gene,GSOIDG00011089001,NA,NA,NA,NA,NA,NA,GSOIDG00011089001,operon_2279,trailing
PAR,9577844,9582175,4332,+,AUGUSTUS,gene,g9687,NA,NA,NA,NA,NA,NA,g9687,operon_2280,leader
PAR,9582635,9583309,675,+,Liftoff,gene,GSOIDG00011091001,NA,NA,NA,NA,NA,NA,GSOIDG00011091001,operon_2280,trailing
PAR,9609960,9610903,944,+,AUGUSTUS,gene,g9698,NA,NA,NA,NA,NA,NA,g9698,operon_2281,leader
PAR,9611341,9612820,1480,+,AUGUSTUS,gene,g9699,NA,NA,NA,NA,NA,NA,g9699,operon_2281,trailing
PAR,9662666,9664177,1512,+,AUGUSTUS,gene,g9708,NA,NA,NA,NA,NA,NA,g9708,operon_2282,leader
PAR,9664231,9664722,492,+,AUGUSTUS,gene,g9709,NA,NA,NA,NA,NA,NA,g9709,operon_2282,trailing
PAR,9733280,9734411,1132,+,AUGUSTUS,gene,g9736,NA,NA,NA,NA,NA,NA,g9736,operon_2283,leader
PAR,9734662,9735573,912,+,AUGUSTUS,gene,g9737,NA,NA,NA,NA,NA,NA,g9737,operon_2283,trailing
PAR,9734662,9735573,912,+,AUGUSTUS,gene,g9737,NA,NA,NA,NA,NA,NA,g9737,operon_2284,leader
PAR,9735679,9738892,3214,+,AUGUSTUS,gene,g9738,NA,NA,NA,NA,NA,NA,g9738,operon_2284,trailing
PAR,9805765,9808370,2606,+,AUGUSTUS,gene,g9758,NA,NA,NA,NA,NA,NA,g9758,operon_2285,leader
PAR,9808471,9814728,6258,+,AUGUSTUS,gene,g9759,NA,NA,NA,NA,NA,NA,g9759,operon_2285,trailing
PAR,9808471,9814728,6258,+,AUGUSTUS,gene,g9759,NA,NA,NA,NA,NA,NA,g9759,operon_2286,leader
PAR,9814811,9817057,2247,+,AUGUSTUS,gene,g9760,NA,NA,NA,NA,NA,NA,g9760,operon_2286,trailing
PAR,9830478,9833656,3179,+,AUGUSTUS,gene,g9765,NA,NA,NA,NA,NA,NA,g9765,operon_2287,leader
PAR,9833977,9834605,629,+,AUGUSTUS,gene,g9766,NA,NA,NA,NA,NA,NA,g9766,operon_2287,trailing
PAR,9835136,9835600,465,+,AUGUSTUS,gene,g9767,NA,NA,NA,NA,NA,NA,g9767,operon_2288,leader
PAR,9835742,9838017,2276,+,AUGUSTUS,gene,g9768,NA,NA,NA,NA,NA,NA,g9768,operon_2288,trailing
PAR,9838053,9839541,1489,+,Liftoff,gene,GSOIDG00017238001,NA,NA,NA,NA,NA,NA,GSOIDG00017238001,operon_2288,trailing
PAR,9839200,9840067,868,+,Liftoff,gene,GSOIDG00016555001,NA,NA,NA,NA,NA,NA,GSOIDG00016555001,operon_2288,trailing
PAR,9840069,9840613,545,+,AUGUSTUS,gene,g9770,NA,NA,NA,NA,NA,NA,g9770,operon_2288,trailing
PAR,9840718,9841086,369,+,AUGUSTUS,gene,g9771,NA,NA,NA,NA,NA,NA,g9771,operon_2288,trailing
PAR,9841142,9841818,677,+,AUGUSTUS,gene,g9772,NA,NA,NA,NA,NA,NA,g9772,operon_2288,trailing
PAR,9841835,9842519,685,+,AUGUSTUS,gene,g9773,NA,NA,NA,NA,NA,NA,g9773,operon_2288,trailing
PAR,9842640,9846678,4039,+,AUGUSTUS,gene,g9774,NA,NA,NA,NA,NA,NA,g9774,operon_2288,trailing
PAR,9846751,9848482,1732,+,AUGUSTUS,gene,g9775,NA,NA,NA,NA,NA,NA,g9775,operon_2289,leader
PAR,9848610,9850315,1706,+,AUGUSTUS,gene,g9776,NA,NA,NA,NA,NA,NA,g9776,operon_2289,trailing
PAR,9855376,9859850,4475,+,AUGUSTUS,gene,g9779,NA,NA,NA,NA,NA,NA,g9779,operon_2290,leader
PAR,9860319,9862652,2334,+,AUGUSTUS,gene,g9780,NA,NA,NA,NA,NA,NA,g9780,operon_2290,trailing
PAR,9870177,9871891,1715,+,AUGUSTUS,gene,g9783,NA,NA,NA,NA,NA,NA,g9783,operon_2291,leader
PAR,9872333,9872759,427,+,AUGUSTUS,gene,g9784,NA,NA,NA,NA,NA,NA,g9784,operon_2291,trailing
PAR,9940300,9944043,3744,+,AUGUSTUS,gene,g9810,NA,NA,NA,NA,NA,NA,g9810,operon_2292,leader
PAR,9944242,9949029,4788,+,AUGUSTUS,gene,g9811,NA,NA,NA,NA,NA,NA,g9811,operon_2292,trailing
PAR,9944242,9949029,4788,+,AUGUSTUS,gene,g9811,NA,NA,NA,NA,NA,NA,g9811,operon_2293,leader
PAR,9949144,9949857,714,+,AUGUSTUS,gene,g9812,NA,NA,NA,NA,NA,NA,g9812,operon_2293,trailing
PAR,9950004,9950687,684,+,AUGUSTUS,gene,g9813,NA,NA,NA,NA,NA,NA,g9813,operon_2293,trailing
PAR,9950832,9952047,1216,+,AUGUSTUS,gene,g9814,NA,NA,NA,NA,NA,NA,g9814,operon_2293,trailing
PAR,9955260,9956357,1098,+,AUGUSTUS,gene,g9816,NA,NA,NA,NA,NA,NA,g9816,operon_2294,leader
PAR,9956551,9956740,190,+,Liftoff,gene,GSOIDG00012435001,NA,NA,NA,NA,NA,NA,GSOIDG00012435001,operon_2294,trailing
PAR,9985915,9994540,8626,+,AUGUSTUS,gene,g9825,NA,NA,NA,NA,NA,NA,g9825,operon_2295,leader
PAR,9994582,9998154,3573,+,AUGUSTUS,gene,g9826,NA,NA,NA,NA,NA,NA,g9826,operon_2295,trailing
PAR,10009848,10012521,2674,+,AUGUSTUS,gene,g9830,NA,NA,NA,NA,NA,NA,g9830,operon_2296,leader
PAR,10012728,10013550,823,+,AUGUSTUS,gene,g9831,NA,NA,NA,NA,NA,NA,g9831,operon_2296,trailing
PAR,10049357,10051442,2086,+,AUGUSTUS,gene,g9842,NA,NA,NA,NA,NA,NA,g9842,operon_2297,leader
PAR,10051759,10052298,540,+,AUGUSTUS,gene,g9843,NA,NA,NA,NA,NA,NA,g9843,operon_2297,trailing
PAR,10098185,10100766,2582,+,AUGUSTUS,gene,g9862,NA,NA,NA,NA,NA,NA,g9862,operon_2298,leader
PAR,10100931,10102224,1294,+,AUGUSTUS,gene,g9863,NA,NA,NA,NA,NA,NA,g9863,operon_2298,trailing
PAR,10102312,10105429,3118,+,AUGUSTUS,gene,g9864,NA,NA,NA,NA,NA,NA,g9864,operon_2298,trailing
PAR,10105593,10107573,1981,+,AUGUSTUS,gene,g9865,NA,NA,NA,NA,NA,NA,g9865,operon_2299,leader
PAR,10107670,10108606,937,+,AUGUSTUS,gene,g9866,NA,NA,NA,NA,NA,NA,g9866,operon_2299,trailing
PAR,10108791,10109346,556,+,AUGUSTUS,gene,g9867,NA,NA,NA,NA,NA,NA,g9867,operon_2299,trailing
PAR,10109415,10111981,2567,+,AUGUSTUS,gene,g9868,NA,NA,NA,NA,NA,NA,g9868,operon_2299,trailing
PAR,10112127,10112752,626,+,AUGUSTUS,gene,g9869,NA,NA,NA,NA,NA,NA,g9869,operon_2299,trailing
PAR,10112127,10112752,626,+,AUGUSTUS,gene,g9869,NA,NA,NA,NA,NA,NA,g9869,operon_2300,leader
PAR,10112997,10118134,5138,+,AUGUSTUS,gene,g9870,NA,NA,NA,NA,NA,NA,g9870,operon_2300,trailing
PAR,10118263,10120191,1929,+,AUGUSTUS,gene,g9871,NA,NA,NA,NA,NA,NA,g9871,operon_2300,trailing
PAR,10118263,10120191,1929,+,AUGUSTUS,gene,g9871,NA,NA,NA,NA,NA,NA,g9871,operon_2301,leader
PAR,10120299,10121219,921,+,AUGUSTUS,gene,g9872,NA,NA,NA,NA,NA,NA,g9872,operon_2301,trailing
PAR,10126033,10128405,2373,+,AUGUSTUS,gene,g9874,NA,NA,NA,NA,NA,NA,g9874,operon_2302,leader
PAR,10128746,10129840,1095,+,AUGUSTUS,gene,g9875,NA,NA,NA,NA,NA,NA,g9875,operon_2302,trailing
PAR,10170688,10172198,1511,+,AUGUSTUS,gene,g9881,NA,NA,NA,NA,NA,NA,g9881,operon_2303,leader
PAR,10172171,10176017,3847,+,AUGUSTUS,gene,g9882,NA,NA,NA,NA,NA,NA,g9882,operon_2303,trailing
PAR,10239593,10241276,1684,+,AUGUSTUS,gene,g9903,NA,NA,NA,NA,NA,NA,g9903,operon_2304,leader
PAR,10241488,10242694,1207,+,AUGUSTUS,gene,g9904,NA,NA,NA,NA,NA,NA,g9904,operon_2304,trailing
PAR,10245097,10248202,3106,+,AUGUSTUS,gene,g9907,NA,NA,NA,NA,NA,NA,g9907,operon_2305,leader
PAR,10248256,10249025,770,+,AUGUSTUS,gene,g9908,NA,NA,NA,NA,NA,NA,g9908,operon_2305,trailing
PAR,10252681,10253075,395,+,AUGUSTUS,gene,g9910,NA,NA,NA,NA,NA,NA,g9910,operon_2306,leader
PAR,10253227,10255126,1900,+,AUGUSTUS,gene,g9911,NA,NA,NA,NA,NA,NA,g9911,operon_2306,trailing
PAR,10263357,10265266,1910,+,AUGUSTUS,gene,g9916,NA,NA,NA,NA,NA,NA,g9916,operon_2307,leader
